"University","Programme","City","Study_Level","Study_Type","Study_Language","Price"
"MIDDLE EAST TECHNICAL UNIVERSITY","SOFTWARE ENGINEERING PR. (ENGLISH) (%25 SCHOLARSHIP)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ATATURK UNIVERSITY","HISTORY PR. (OPEN EDUCATION)","ERZURUM","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PUBLIC ADMINISTRATION PR. (OPEN EDUCATION)","ERZURUM","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PUBLIC RELATIONS AND PROMOTION PR. (OPEN EDUCATION)","ERZURUM","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","RECREATION PR. (OPEN EDUCATION)","ERZURUM","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","SOCIAL SERVICES PR. (OPEN EDUCATION)","ERZURUM","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","SOCIOLOGY PR. (OPEN EDUCATION)","ERZURUM","Bachelor's Level","OPEN EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","AGRICULTURAL BIOTECHNOLOGY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","AGRICULTURAL ECONOMICS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","AGRICULTURAL MACHINERY AND TECHNOLOGIES ENGINEERING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","AGRICULTURAL STRUCTURES AND IRRIGATION PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ARABLE CROPS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","FOOD ENGINEERING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","HORTICULTURAL CROPS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PLANT PROTECTION PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PLANT PROTECTION PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","SOIL SCIENCE AND PLANT NUTRITION PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ZOOTECHNICS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","DATA SCIENCE AND ANALYTICS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","EMERGENCY AID AND DISASTER MANAGEMENT PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","INFORMATION SYSTEMS AND TECHNOLOGIES PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","AQUACULTURAL ENGINEERING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ARCHITECTURE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","INTERIOR ARCHITECTURE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","LANDSCAPE ARCHITECTURE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","URBAN AND REGIONAL PLANNING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","JOURNALISM PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","NEW MEDIA AND COMMUNICATION PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PUBLIC RELATIONS AND PROMOTION PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","RADIO, TELEVISION AND CINEMA PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","DENTISTRY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.482,00  TL"
"ATATURK UNIVERSITY","BUSINESS ADMINISTRATION PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ECONOMETRICS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ECONOMICS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","INTERNATIONAL RELATIONS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","INTERNATIONAL TRADE AND LOGISTICS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","LABOR ECONOMICS AND INDUSTRIAL RELATIONS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","MANAGEMENT INFORMATION SYSTEMS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PUBLIC ADMINISTRATION PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","CHEMICAL ENGINEERING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","CIVIL ENGINEERING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","COMPUTER ENGINEERING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","COMPUTER ENGINEERING PR. (ENGLISH)","ERZURUM","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ATATURK UNIVERSITY","ELECTRICAL-ELECTRONICS ENGINEERING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ENVIRONMENTAL ENGINEERING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","INDUSTRIAL ENGINEERING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","MECHANICAL ENGINEERING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","METALLURGICAL AND MATERIALS ENGINEERING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","SOFTWARE ENGINEERING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","CERAMICS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","FASHION AND TEXTILE DESIGN PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","GRAPHIC ARTS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","MUSICOLOGY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PAINTING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PERFORMING ARTS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PHOTOGRAPHY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","SCULPTURE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","TRADITIONAL TURKISH ARTS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","CHILD DEVELOPMENT PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","MIDWIFERY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","NUTRITION AND DIETETICS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","LAW PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",",00  TL"
"ATATURK UNIVERSITY","AMERICAN CULTURE AND LITERATURE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",""
"ATATURK UNIVERSITY","ARABIC LANGUAGE AND LITERATURE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ARCHAEOLOGY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ART HISTORY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ENGLISH LANGUAGE AND LITERATURE PR. (ENGLISH)","ERZURUM","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ATATURK UNIVERSITY","ENGLISH TRANSLATION AND INTERPRETATION PR. (ENGLISH)","ERZURUM","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ATATURK UNIVERSITY","GEOGRAPHY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","GERMAN LANGUAGE AND LITERATURE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","HISTORY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","INFORMATION AND RECORDS MANAGEMENT PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","MODERN TURKISH DIALECTS AND LITERATURES PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PERSIAN LANGUAGE AND LITERATURE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PHILOSOPHY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PSYCHOLOGY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","RUSSIAN LANGUAGE AND LITERATURE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","SOCIOLOGY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","TURKISH LANGUAGE AND LITERATURE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","NURSING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","NURSING PR. (ENGLISH)","ERZURUM","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ATATURK UNIVERSITY","PHARMACY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.482,00  TL"
"ATATURK UNIVERSITY","ASTRONOMY AND SPACE SCIENCES PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","BIOLOGY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","CHEMISTRY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","MATHEMATICS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","MOLECULAR BIOLOGY AND GENETICS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PHYSICS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","COACH TRAINING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PHYSICAL EDUCATION AND SPORTS TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","RECREATION PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","SPORTS MANAGEMENT PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","THEOLOGY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",",00  TL"
"ATATURK UNIVERSITY","THEOLOGY PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",""
"ATATURK UNIVERSITY","THEOLOGY PR. (ARABIC)","ERZURUM","Bachelor's Level","NORMAL EDUCATION","ARABIC",""
"ATATURK UNIVERSITY","THEOLOGY PR. (ARABIC)","ERZURUM","Bachelor's Level","NORMAL EDUCATION","ARABIC",""
"ATATURK UNIVERSITY","THEOLOGY PR. (DISTANCE EDUCATION)","ERZURUM","Bachelor's Level","DISTANCE EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","GASTRONOMY AND CULINARY ARTS PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","TOUR GUIDE TRAINING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","TOURISM MANAGEMENT - TOURISM ADMINISTRATION PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","VETERINARY MEDICINE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.158,00  TL"
"ATATURK UNIVERSITY","ART TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","BIOLOGY TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","CHEMISTRY TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","CLASSROOM TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","EARLY CHILDHOOD EDUCATION - PRESCHOOL TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ELEMENTARY MATHEMATICS EDUCATION PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","ENGLISH LANGUAGE TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","FRENCH LANGUAGE TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","GEOGRAPHY TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","GERMAN LANGUAGE TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","GUIDANCE AND PSYCHOLOGICAL COUNSELING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","HISTORY TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","MATHEMATICS TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","MATHEMATICS TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","MUSIC TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","PHILOSOPHY GROUP TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","SCIENCE TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","SOCIAL STUDIES TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","SPECIAL EDUCATION TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","TURKISH LANGUAGE AND LITERATURE TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","TURKISH LANGUAGE TEACHING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","BUSINESS ADMINISTRATION PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","FINANCE AND BANKING PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","SOCIAL SERVICES PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","MEDICINE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH","1.773,00  TL"
"ATATURK UNIVERSITY","MEDICINE PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","MEDICINE PR. (ENGLISH)","ERZURUM","Bachelor's Level","NORMAL EDUCATION","ENGLISH","2.661,00  TL"
"ATATURK UNIVERSITY","TURKISH CLASSICAL MUSIC PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ATATURK UNIVERSITY","TURKISH FOLK MUSIC PR.","ERZURUM","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","ACTING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","BALLET PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","BALLET PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","BAND CONDUCTING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","BAND CONDUCTING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","COMPOSITION PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","GUITAR PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","JAZZ PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","JAZZ PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","MUSICOLOGY PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","OPERA PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","OPERA PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","PIANO PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","STRING INSTRUMENTS PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","WIND AND PERCUSSION INSTRUMENTS PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","COMMUNICATION SCIENCES PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","COMMUNICATION SCIENCES PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","DENTISTRY PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","BUSINESS ADMINISTRATION PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","ECONOMICS PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","ECONOMICS PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","FAMILY AND CONSUMER SCIENCES PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","HEALTH ADMINISTRATION PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","INTERNATIONAL RELATIONS PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","POLITICAL SCIENCE AND PUBLIC ADMINISTRATION PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","PUBLIC FINANCE PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","SOCIAL SERVICES PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","BIOLOGY TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","CHEMISTRY TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","CLASSROOM TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","CLASSROOM TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","COMPUTER EDUCATION AND INSTRUCTIONAL TECHNOLOGY PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","EARLY CHILDHOOD EDUCATION - PRESCHOOL TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","ELEMENTARY MATHEMATICS EDUCATION PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","ENGLISH LANGUAGE TEACHING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","FRENCH LANGUAGE TEACHING PR. (FRENCH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","FRENCH",""
"HACETTEPE UNIVERSITY","GERMAN LANGUAGE TEACHING PR. (GERMAN)","ANKARA","Bachelor's Level","NORMAL EDUCATION","GERMAN",""
"HACETTEPE UNIVERSITY","GUIDANCE AND PSYCHOLOGICAL COUNSELING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","MATHEMATICS TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","PHYSICS TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","SCIENCE TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","SPECIAL EDUCATION TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","TURKISH LANGUAGE TEACHING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","ARTIFICIAL INTELLIGENCE ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","ARTIFICIAL INTELLIGENCE ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","CHEMICAL ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","CIVIL ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","COMPUTER ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","ELECTRICAL-ELECTRONICS ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","ENVIRONMENTAL ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","FOOD ENGINEERING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",""
"HACETTEPE UNIVERSITY","GEOLOGICAL ENGINEERING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","GEOMATICS ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","HYDROGEOLOGICAL ENGINEERING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","HYDROGEOLOGICAL ENGINEERING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","INDUSTRIAL ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","MECHANICAL ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","MINING ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","NUCLEAR ENGINEERING PR. (ENGLISH)","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"HACETTEPE UNIVERSITY","PHYSICS ENGINEERING PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",""
"HACETTEPE UNIVERSITY","CERAMICS AND GLASS PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"HACETTEPE UNIVERSITY","GRAPHIC ARTS PR.","ANKARA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
